date,USA_cli,GBR_cli,DEU_cli,CAN_cli,JPN_cli,FRA_cli,AUS_cli,USA_unrate,GBR_unrate,DEU_unrate,CAN_unrate,JPN_unrate,FRA_unrate,AUS_unrate,USA_ip,GBR_ip,DEU_ip,CAN_ip,JPN_ip,FRA_ip,AUS_ip,USA_cpi,GBR_cpi,DEU_cpi,JPN_cpi,FRA_cpi,AUS_cpi,USA_ir3m,GBR_ir3m,DEU_ir3m,CAN_ir3m,JPN_ir3m,FRA_ir3m,AUS_ir3m,USA_irlt,GBR_irlt,DEU_irlt,CAN_irlt,JPN_irlt,FRA_irlt,AUS_irlt
2013-03-01,100.3331,100.2816,99.49561,99.39301,99.89497,98.61169,99.68162,7.5,7.8,5.0,7.3,4.1,10.4,5.640463,98.23729,96.86347,97.99843,96.74601,103.1668,104.3158,112.52664999999999,1.473896,2.5,1.440922,-0.9,0.9729401,,0.21,0.50688,0.20605,0.9625,0.25,0.20605,3.05,1.96,1.9768,1.3545,1.8515,0.492,2.07,3.5125
2013-04-01,100.4483,100.5466,99.62763,99.42748,100.1375,98.59698,99.70866,7.6,7.7,5.0,7.2,4.1,10.5,5.588706,98.15251,93.76384,98.285405,96.06353,97.91923,102.9594,105.12938,1.063085,2.2,1.154957,-0.7,0.6882591,,0.2,0.50557,0.2089048,0.9825,0.22818,0.2089048,3.02,1.76,1.7824,1.19619,1.748636,0.589,1.8,3.245
2013-05-01,100.562,100.815,99.77654,99.49218,100.3665,98.63146,99.73821,7.5,7.7,5.0,7.1,4.1,10.4,5.609829,98.22917,94.31734,95.90809,99.69518500000001,99.419525,100.5829,109.89185,1.361965,2.4,1.539942,-0.3,0.8,,0.2,0.50563,0.2012273,0.998,0.22818,0.2012273,2.82,1.93,1.9462,1.294091,1.901818,0.879,1.87,3.225
2013-06-01,100.6512,101.0806,99.94881,99.59373,100.5679,98.72372,99.77164,7.5,7.7,4.9,7.2,3.9,10.4,5.695248,99.59137,95.62312,98.69572500000001,98.550405,99.960685,100.7445,122.43315,1.754417,2.6,1.832208,0.2,0.9313626,,0.19,0.50794,0.21025,1.025,0.22818,0.21025,2.8,2.3,2.3063,1.5305,2.2445,0.822,2.21,3.555
2013-07-01,100.7047,101.3435,100.1379,99.72771,100.7503,98.86803,99.83047,7.3,7.7,4.9,7.3,3.8,10.3,5.63548,98.10111,95.0376,98.156485,97.852735,105.69120000000001,100.7346,108.69715,1.960682,2.5,1.92123,0.7,1.067616,,0.14,0.50944,0.2214348,1.012,0.228,0.2214348,2.76,2.58,2.471,1.565652,2.438182,0.79,2.25,3.772
2013-08-01,100.7348,101.5732,100.3372,99.87939,100.9159,99.03317,99.93038,7.2,7.6,4.9,7.3,4.1,10.1,5.844181,99.64777,91.21771,94.82938,96.785485,101.43285,98.02688,112.0721,1.518368,2.4,1.531101,0.9,0.8686869,,0.12,0.51262,0.2258636,0.9925,0.228,0.2258636,2.6,2.74,2.7088,1.735,2.611428,0.708,2.36,3.894
2013-09-01,100.7475,101.7547,100.5189,100.0178,101.0652,99.17887,100.053,7.2,7.4,4.9,7.1,3.9,10.3,5.706719,99.70088,96.425,99.52186,100.41285,104.12235,99.82439,109.5009,1.184925,2.4,1.434034,1.1,0.8809234,,0.11,0.51688,0.2232381,0.9875,0.228,0.2232381,2.58,2.81,2.8443,1.888095,2.698,0.669,2.49,4.033
2013-10-01,100.7524,101.8842,100.6609,100.1168,101.1793,99.27794,100.145,7.2,7.2,4.8,7.3,4.0,10.1,5.822825,99.06693,95.82359,99.87639,101.28935,104.1413,102.9574,109.52225,0.9636127,2.0,1.24283,1.1,0.5659996,,0.12,0.51663,0.2258261,0.924,0.221,0.2258261,2.58,2.62,2.6784,1.762174,2.518182,0.59,2.39,4.009
2013-11-01,100.7579,101.9933,100.7628,100.1691,101.243,99.3194,100.1623,6.9,7.2,4.8,7.1,3.9,10.2,5.79636,99.35017,96.64207,101.54255,100.37375,104.14845,101.6173,112.72399999999999,1.237072,1.9,1.337154,1.5,0.6782063,,0.12,0.52344,0.223381,0.925,0.22,0.223381,2.58,2.72,2.7598,1.677143,2.5585,0.605,2.27,4.175
2013-12-01,100.7515,102.0991,100.8192,100.186,101.2335,99.3239,100.0879,6.7,7.1,4.8,7.4,3.7,10.2,5.900239,98.97928,95.13785,97.73552000000001,95.497675,104.3447,99.71319,110.35990000000001,1.501736,1.9,1.428571,1.6,0.7063572,,0.14,0.52474,0.2735,0.9175,0.22,0.2735,2.6,2.9,2.9458,1.797778,2.6735,0.688,2.33,4.262
2014-01-01,100.7389,102.2015,100.8337,100.203,101.139,99.29633,99.94806,6.6,6.9,4.8,7.3,3.7,10.2,5.945431,96.80002,95.53885,94.761525,96.910415,104.24234999999999,98.75857,102.47597999999999,1.578947,1.8,1.339713,1.4,0.6490873,,0.12,0.52093,0.2920455,0.894,0.22,0.2920455,2.62,2.86,2.91,1.755909,2.534091,0.614,2.38,4.158
2014-02-01,100.7549,102.2899,100.7965,100.2467,100.9689,99.25157,99.78463,6.7,6.7,4.8,7.3,3.6,10.2,5.875174,98.45786,94.60307,96.05828,98.71807,103.80279999999999,99.71637,105.32730000000001,1.126349,1.6,1.236917,1.5,0.9203075,,0.13,0.52153,0.2881,0.87,0.212,0.2881,2.63,2.71,2.8147,1.5585,2.42,0.586,2.25,4.104
2014-03-01,100.8007,102.3572,100.7065,100.3112,100.7537,99.18861,99.64322,6.7,6.6,4.8,7.1,3.7,10.2,5.875272,100.9134,97.52767,99.95311000000001,99.44846,109.51845,104.9535,107.35955,1.512203,1.5,1.041667,1.6,0.6122654,,0.12,0.52157,0.3053333,0.8425,0.212,0.3053333,2.65,2.72,2.7837,1.508571,2.454286,0.605,2.15,4.092
2014-04-01,100.8573,102.378,100.5715,100.3875,100.5045,99.08955,99.54999,6.2,6.4,4.8,7.1,3.6,10.1,5.804295,100.247,95.49533,98.654815,99.52905999999999,97.89184499999999,100.0171,97.56332499999999,1.952858,1.7,1.332065,3.4,0.7237636,,0.12,0.52665,0.32975,0.926,0.212,0.32975,2.68,2.71,2.7417,1.4565,2.444762,0.61,2.03,4.027
2014-05-01,100.9068,102.339,100.3978,100.4676,100.2752,98.96265,99.52776,6.3,6.3,4.7,7.3,3.6,10.1,5.930022,100.6625,95.09225,97.44889,101.37915000000001,96.14198999999999,97.47079,102.63785,2.127111,1.5,0.8530806,3.7,0.6831425,,0.11,0.52744,0.3245714,0.925,0.21,0.3245714,2.69,2.56,2.6989,1.327143,2.315238,0.566,1.84,3.781
2014-06-01,100.942,102.2412,100.2029,100.538,100.0972,98.8386,99.5801,6.1,6.1,4.7,7.2,3.7,10.2,6.048806,101.7461,96.25668,97.14262,101.92675,100.14293,99.38294,113.74504999999999,2.072341,1.8,1.041667,3.6,0.4814443,,0.11,0.54394,0.2414286,0.935,0.21,0.2414286,2.7,2.6,2.7842,1.264286,2.298571,0.536,1.71,3.713
2014-07-01,100.9587,102.1026,100.0055,100.5855,99.96975,98.74036,99.6936,6.2,6.0,4.7,7.1,3.7,10.2,6.173101,101.4418,96.58298,100.7373,102.12735,101.6402,100.3878,102.20615000000001,1.992329,1.6,0.8482563,3.4,0.4627767,,0.13,0.55641,0.2050435,0.948,0.21,0.2050435,2.65,2.54,2.7343,1.114348,2.194546,0.527,1.56,3.486
2014-08-01,100.9595,101.9457,99.81981,100.5925,99.89104,98.68458,99.85004,6.1,6.0,4.7,7.0,3.5,10.2,6.100048,101.7796,95.82359,96.580405,100.454685,98.38241,98.31955,101.16116500000001,1.699611,1.5,0.8482563,3.3,0.4406169,,0.13,0.56119,0.1915714,0.95,0.21,0.1915714,2.63,2.42,2.5347,0.9561905,2.062,0.488,1.41,3.43
2014-09-01,100.9466,101.7814,99.67175,100.5493,99.85147,98.68894,100.035,5.9,5.9,4.7,7.0,3.5,10.3,6.236742,101.2951,97.97048,98.25091499999999,102.41415,100.95894999999999,99.84147,102.8185,1.657919,1.3,0.8482563,3.2,0.291077,,0.12,0.56291,0.0970909,0.9275,0.21,0.0970909,2.66,2.53,2.4919,0.9213637,2.180952,0.497,1.35,3.573
2014-10-01,100.9155,101.6303,99.58365,100.456,99.84174,98.7525,100.2378,5.7,5.9,4.7,6.8,3.6,10.4,6.356903,101.7733,97.45309,101.64484999999999,103.56880000000001,100.66454999999999,99.69009,101.24435,1.66434,1.3,0.7554296,2.9,0.4522613,,0.12,0.55836,0.0826087,0.894,0.192,0.0826087,2.72,2.3,2.2469,0.7909091,2.010455,0.465,1.26,3.344
2014-11-01,100.8651,101.5014,99.56221,100.3254,99.86352,98.8688,100.4193,5.8,5.7,4.6,6.8,3.4,10.5,6.296909,101.3584,98.19188,99.815485,102.59825000000001,100.2561,96.8092,100.523,1.322355,1.1,0.5655043,2.4,0.3217374,,0.13,0.55628,0.0809,0.9025,0.182,0.0809,2.75,2.33,2.1593,0.719,2.003158,0.42,1.14,3.294
2014-12-01,100.79,101.4084,99.59885,100.168,99.90337,99.02538,100.5456,5.6,5.6,4.6,6.7,3.4,10.5,6.105023,101.135,98.32944,99.528855,100.05523,100.92685,100.4378,103.24754999999999,0.7564933,0.7,0.1877934,2.4,0.06012024,,0.15,0.55818,0.0809048,0.902,0.179,0.0809048,2.75,2.21,1.9287,0.5889474,1.851905,0.33,0.92,2.964
2015-01-01,100.6933,101.3581,99.67805,99.98978,99.96337,99.20751,100.6046,5.7,5.6,4.5,6.8,3.6,10.4,6.350592,99.76503,98.32321,97.126195,98.889105,99.904555,99.87941,103.73169999999999,-0.08934832,0.5,-0.2832861,2.4,-0.3829101,,0.16,0.5626,0.0626667,0.765,0.173,0.0626667,2.7,1.88,1.589,0.39,1.525714,0.275,0.67,2.622
2015-02-01,100.5845,101.3479,99.77897,99.81907,100.0411,99.38773,100.5953,5.5,5.5,4.5,6.9,3.5,10.3,6.154802,98.96555,99.06017,98.27888999999999,99.15130500000001,99.81958,99.85123,100.43661,-0.0251298,0.4,-0.04656311,2.2,-0.2705682,,0.15,0.56363,0.0482,0.5325,0.171,0.0482,2.36,1.98,1.7365,0.302,1.379474,0.33,0.6,2.49
2015-03-01,100.4775,101.3507,99.88346,99.67936,100.1188,99.54466,100.5279,5.4,5.5,4.5,6.9,3.4,10.4,6.103689,100.798,101.2915,100.1011,100.49674999999999,99.818255,102.844,109.1753,-0.07363739,0.3,0.1747867,2.3,-0.0698324,,0.14,0.56436,0.0271818,0.5525,0.17,0.0271818,2.3,2.04,1.7941,0.2272727,1.421364,0.4,0.51,2.475
2015-04-01,100.373,101.3386,99.96971,99.5689,100.1972,99.66121,100.4142,5.4,5.6,4.4,7.0,3.4,10.4,6.112385,100.0332,98.64661,99.524315,100.13714999999999,99.05877000000001,99.85123,96.86234999999999,-0.1995174,0.3,0.8662329,0.6,0.07984032,,0.13,0.5695,0.0047,0.618,0.17,0.0047,2.25,1.94,1.755,0.122,1.410952,0.34,0.44,2.41
2015-05-01,100.2627,101.2962,100.0196,99.47767,100.2568,99.74412,100.2794,5.6,5.6,4.4,6.9,3.3,10.5,5.931231,100.1801,99.71659,98.30113499999999,101.58565,99.61955,98.98045,102.80239499999999,-0.03993275,0.4,1.162551,0.5,0.2993414,,0.15,0.56798,-0.0103684,0.6575,0.169,-0.0103684,2.15,2.2,2.0243,0.5557895,1.744,0.39,0.89,2.882
2015-06-01,100.1404,101.2218,100.0291,99.3793,100.279,99.81841,100.1373,5.3,5.5,4.4,6.9,3.4,10.4,6.008062,101.9459,101.0982,100.84185,102.0844,101.7073,101.5562,116.39625000000001,0.1237712,0.3,0.8781202,0.4,0.2595328,,0.18,0.57188,-0.0139091,0.61,0.169,-0.0139091,2.15,2.36,2.1696,0.7927273,1.78,0.455,1.2,2.985
2015-07-01,99.9845,101.1014,100.0006,99.25268,100.2488,99.89226,100.0086,5.2,5.4,4.3,7.0,3.3,10.3,6.275658,102.2116,99.9631,103.30825,99.987045,101.6757,99.74252,98.13268500000001,0.1695698,0.5,0.7956734,0.2,0.1702383,,0.19,0.58084,-0.0187391,0.47,0.169,-0.0187391,2.14,2.32,2.1353,0.71,1.569546,0.41,1.11,2.922
2015-08-01,99.80509,100.9462,99.93937,99.09979,100.1804,99.96928,99.90029,5.1,5.3,4.3,7.1,3.4,10.3,6.087994,102.4575,99.51962,100.82145,101.58420000000001,100.39825,100.5932,97.954795,0.1950793,0.4,0.7956734,0.2,0.04985045,,0.26,0.5867,-0.0276667,0.385,0.169,-0.0276667,2.14,2.17,1.9799,0.6085714,1.3915,0.38,1.01,2.738
2015-09-01,99.63113,100.7701,99.85691,98.94105,100.0807,100.0417,99.80719,5.0,5.2,4.3,7.1,3.4,10.3,6.174207,100.4928,102.1807,102.09355,100.8066,100.51975,101.7295,105.24754999999999,-0.03612975,0.2,0.5952844,0.0,0.03002402,,0.27,0.58576,-0.0370455,0.4,0.169,-0.0370455,2.17,2.17,1.8814,0.6540909,1.481429,0.35,1.0,2.724
2015-10-01,99.48711,100.5927,99.7702,98.79601,99.96623,100.0984,99.73107,5.0,5.1,4.2,7.0,3.2,10.3,5.911656,100.5512,100.9594,103.7967,100.54505,101.01605,103.5289,104.18406999999999,0.1705744,0.2,0.8781202,0.3,0.06003001,,0.25,0.58006,-0.0535909,0.4025,0.169,-0.0535909,2.15,2.07,1.846,0.5181818,1.463333,0.3,0.87,2.657
2015-11-01,99.36516,100.4221,99.68618,98.67219,99.8513,100.136,99.67697,5.1,5.1,4.2,7.1,3.3,10.3,5.850543,100.0306,100.9336,103.1002,100.682695,99.850555,101.6658,97.28163,0.5017976,0.4,0.1747867,0.3,0.0400882,,0.3,0.57371,-0.087619,0.4525,0.169,-0.087619,2.22,2.26,1.9779,0.5161905,1.6335,0.3,0.88,2.889
2015-12-01,99.25893,100.2629,99.60646,98.57664,99.74709,100.1537,99.65842,5.0,5.1,4.2,7.3,3.3,10.2,5.739669,99.28385,100.1504,102.2157,97.98048,99.774135,101.835,100.84994,0.7295198,0.5,0.1747867,0.2,0.1802524,,0.54,0.58277,-0.1263182,0.484,0.169,-0.1263182,2.34,2.24,1.9234,0.5455,1.459524,0.27,0.93,2.852
2016-01-01,99.17329,100.1078,99.53667,98.53223,99.66818,100.1442,99.67387,4.8,5.1,4.1,7.2,3.2,10.3,6.041009,99.68185,100.3341,101.47900000000001,97.861935,100.50745,101.3722,96.81022,1.373087,0.6,0.5076142,-0.1,0.2225369,,0.57,0.58976,-0.14615,0.435,0.169,-0.14615,2.3,2.09,1.7833,0.4305,1.258,0.095,0.84,2.708
2016-02-01,99.11559,99.97987,99.48449,98.55704,99.61261,100.0985,99.71928,4.9,5.1,4.1,7.3,3.3,10.4,5.695292,99.34235,99.8524,101.20765,99.34685,100.997315,102.2554,95.98547500000001,1.0178,0.6,0.1008065,0.2,-0.1909164,,0.54,0.59073,-0.1835714,0.4575,0.098,-0.1835714,2.28,1.78,1.5032,0.1728571,1.1245,-0.065,0.59,2.465
2016-03-01,99.09669,99.89848,99.46267,98.65355,99.56999,100.019,99.78415,5.0,5.0,4.0,7.2,3.2,10.2,5.653875,99.27608,102.5482,104.6913,100.00099,103.49825,102.3544,100.599395,0.8525362,0.8,0.3009027,0.0,-0.1497454,,0.55,0.58825,-0.2285238,0.46,0.098,-0.2285238,2.31,1.89,1.5434,0.1714286,1.268182,-0.05,0.51,2.561
2016-04-01,99.09766,99.85392,99.46223,98.79813,99.54092,99.92061,99.8604,5.1,4.9,4.0,7.3,3.2,10.1,5.645413,100.3329,102.2386,103.82390000000001,99.500535,99.016645,102.5096,100.13997,1.12511,0.7,-0.0998004,-0.3,-0.1894695,,0.55,0.5889,-0.2491905,0.5125,0.06,-0.2491905,2.26,1.81,1.5688,0.1342857,1.33619,-0.085,0.51,2.512
2016-05-01,99.10257,99.84798,99.47707,98.96812,99.52316,99.82195,99.93874,4.8,4.9,4.0,7.1,3.2,10.0,5.72198,100.4086,99.7417,101.47975,98.35962,98.96576,100.1439,96.02683999999999,1.019323,0.7,0.1992032,-0.5,-0.01989654,,0.57,0.58929,-0.2571818,0.5075,0.06,-0.2571818,2.0,1.81,1.5366,0.1328571,1.35,-0.12,0.51,2.322
2016-06-01,99.10478,99.8875,99.50132,99.14715,99.52578,99.74833,100.0156,4.9,4.9,4.0,7.0,3.1,9.9,5.695953,101.5796,101.8546,105.81864999999999,101.211545,102.39144999999999,102.6892,111.5826,0.9973265,0.8,0.2988048,-0.4,0.1891677,,0.55,0.57468,-0.2679091,0.51,0.059,-0.2679091,1.99,1.64,1.3105,-0.01681818,1.168182,-0.23,0.39,2.125
2016-07-01,99.12283,99.98644,99.5397,99.32572,99.55412,99.73018,100.0849,4.8,5.0,3.9,7.0,3.0,9.8,5.694982,101.2474,97.85978,102.3593,99.621095,102.3501,99.41008,101.912065,0.8271388,0.9,0.4970179,-0.4,0.219934,,0.62,0.5136,-0.2945238,0.5,0.058,-0.2945238,1.93,1.5,0.9569,-0.1542857,1.051,-0.195,0.17,1.936
2016-08-01,99.1689,100.1676,99.59821,99.49773,99.6041,99.78308,100.1273,4.9,4.8,3.9,6.9,3.1,9.9,5.615579,101.0815,96.57986,101.6857,99.753725,101.18945,101.4512,98.96445,1.062875,1.0,0.3976143,-0.5,0.2291978,,0.73,0.40613,-0.2982174,0.506,0.058,-0.2982174,1.76,1.56,0.7421,-0.1317391,1.042727,-0.07,0.15,1.892
2016-09-01,99.25753,100.397,99.69041,99.67451,99.68161,99.90057,100.1456,5.0,4.8,3.8,7.0,3.0,9.9,5.664979,100.1718,104.641,106.9988,102.6009,104.94125,103.1691,96.087155,1.463784,1.3,0.5976096,-0.5,0.3901951,,0.75,0.37907,-0.3016364,0.505,0.056,-0.3016364,1.73,1.63,0.8243,-0.08409091,1.08619,-0.085,0.18,2.004
2016-10-01,99.38359,100.6056,99.80542,99.86153,99.78446,100.057,100.161,4.9,4.8,3.7,6.9,3.0,10.1,5.595715,101.4125,97.52757,104.5684,101.1306,101.43950000000001,103.1585,89.72509,1.635988,1.3,0.7968128,0.1,0.359964,,0.72,0.3975,-0.309,0.4875,0.056,-0.309,1.74,1.76,1.078,0.002,1.1665,-0.05,0.33,2.231
2016-11-01,99.53111,100.7805,99.93206,100.0616,99.8942,100.2342,100.189,4.7,4.7,3.7,6.8,3.0,10.1,5.767136,100.9648,103.2251,107.24645000000001,101.0226,104.4745,104.5048,91.78523,1.692537,1.5,0.8024072,0.5,0.5309557,,0.71,0.39773,-0.3126818,0.48,0.056,-0.3126818,1.76,2.14,1.3818,0.1890909,1.437619,0.02,0.67,2.535
2016-12-01,99.67922,100.9241,100.085,100.2512,100.0008,100.4147,100.2224,4.7,4.7,3.7,6.9,3.0,10.0,5.834321,101.9441,101.2362,106.491,100.39875,103.5818,103.9372,96.884405,2.074622,1.8,1.504514,0.3,0.6097561,,0.87,0.37226,-0.3157619,0.4775,0.056,-0.3157619,1.78,2.49,1.4336,0.2519048,1.732,0.04,0.75,2.799
2017-01-01,99.79766,101.0272,100.2544,100.403,100.091,100.5838,100.2523,4.7,4.6,3.7,6.9,3.0,9.7,5.685147,99.23443,99.73271,101.57849999999999,101.94290000000001,101.2992,104.7487,89.72362,2.500042,1.9,1.616162,0.4,1.34235,,0.9,0.3621,-0.3255455,0.45,0.056,-0.3255455,1.78,2.43,1.4203,0.2509091,1.722381,0.085,0.86,2.711
2017-02-01,99.87472,101.1,100.435,100.5079,100.1626,100.7308,100.2855,4.6,4.6,3.6,6.6,2.9,9.6,5.893563,99.10658,99.03107,101.3845,101.59955,102.6511,102.2001,90.347275,2.737958,2.3,1.913394,0.3,1.208094,,0.87,0.35674,-0.3286,0.465,0.056,-0.3286,1.78,2.42,1.3058,0.258,1.702105,0.05,1.03,2.738
2017-03-01,99.9113,101.139,100.6174,100.5704,100.2398,100.8592,100.3109,4.4,4.5,3.6,6.7,2.8,9.6,5.847092,102.0688,109.2874,107.8802,103.1144,107.13065,110.2951,88.425235,2.380612,2.3,1.4,0.2,1.14977,,0.98,0.34567,-0.3293478,0.498,0.056,-0.3293478,1.79,2.48,1.194,0.3482609,1.714348,0.065,1.02,2.804
2017-04-01,99.9229,101.139,100.7901,100.6086,100.3121,100.9772,100.3231,4.4,4.4,3.6,6.5,2.8,9.5,5.609399,102.6894,95.6856,105.39035,102.28315,102.60915,102.0894,91.636795,2.19969,2.6,1.698302,0.4,1.168948,,1.03,0.33513,-0.3303889,0.535,0.056,-0.3303889,1.77,2.3,1.0789,0.2255556,1.523158,0.015,0.88,2.557
2017-05-01,99.93004,101.1474,100.94,100.6375,100.3677,101.0814,100.3186,4.4,4.4,3.6,6.6,3.0,9.5,5.5477,100.9084,99.33177,106.93975,103.3484,101.70785000000001,105.3284,91.14722,1.874878,2.7,1.192843,0.4,0.8059701,,1.05,0.31081,-0.3294545,0.512,0.056,-0.3294545,1.73,2.3,1.1175,0.3363636,1.513182,0.04,0.81,2.548
2017-06-01,99.94785,101.1477,101.0762,100.6658,100.4066,101.1652,100.2978,4.3,4.3,3.5,6.5,2.8,9.5,5.623775,102.659,102.5564,105.75385,107.1488,106.49115,106.0482,105.05317500000001,1.633488,2.6,1.390268,0.4,0.6856802,,1.16,0.29442,-0.33,0.565,0.056,-0.33,1.72,2.19,1.0846,0.2504762,1.502727,0.075,0.66,2.421
2017-07-01,99.98228,101.1309,101.1974,100.703,100.427,101.2307,100.2491,4.3,4.3,3.5,6.3,2.8,9.6,5.607665,102.7696,96.86347,105.1507,103.0557,104.95495,103.295,92.82871499999999,1.727978,2.6,1.384768,0.4,0.7182045,,1.22,0.2931,-0.3304286,0.73,0.075,-0.3304286,1.7,2.32,1.2713,0.4557143,1.908,0.075,0.84,2.664
2017-08-01,100.0588,101.0876,101.3018,100.7578,100.4346,101.2899,100.1792,4.4,4.3,3.5,6.2,2.8,9.5,5.530308,102.5408,97.97048,104.8929,102.9473,103.92035,103.4316,89.80891,1.938974,2.7,1.584158,0.7,0.9047524,,1.25,0.28119,-0.329087,0.722,0.056,-0.329087,1.7,2.21,1.1241,0.3460869,1.883636,0.01,0.71,2.626
2017-09-01,100.1694,101.0123,101.3901,100.8145,100.4392,101.35,100.0973,4.3,4.2,3.4,6.2,2.8,9.3,5.463778,104.1461,103.2581,108.38964999999999,104.39435,105.99115,106.4081,94.766645,2.232964,2.8,1.683168,0.7,0.9866454,,1.25,0.30911,-0.329381,0.98,0.056,-0.329381,1.72,2.2,1.2436,0.3471428,2.0495,0.06,0.7,2.71
2017-10-01,100.3015,100.8822,101.4585,100.8636,100.4456,101.4,100.0023,4.2,4.3,3.4,6.3,2.7,9.1,5.401659,104.4583,103.5055,104.90295,103.74155,103.36985000000001,108.4553,93.14638500000001,2.041129,2.8,1.284585,0.2,1.056093,,1.26,0.38187,-0.3295455,0.96,0.063,-0.3295455,1.7,2.36,1.3816,0.3725,2.050952,0.065,0.81,2.768
2017-11-01,100.4374,100.723,101.4991,100.8864,100.4534,101.4287,99.88553,4.2,4.4,3.4,6.2,2.7,9.0,5.453783,104.9228,103.8376,111.90575,107.04220000000001,105.0505,110.8109,98.074045,2.202583,2.8,1.59204,0.6,1.175884,,1.32,0.51857,-0.329,0.88,0.063,-0.329,1.72,2.35,1.3299,0.3081818,1.918571,0.035,0.72,2.565
2017-12-01,100.5725,100.5651,101.5068,100.8568,100.4518,101.4249,99.74602,4.1,4.3,3.4,6.0,2.7,9.0,5.613353,105.1844,102.439,109.30855,102.75595,106.25055,108.9153,89.77762000000001,2.109082,2.7,1.383399,1.0,1.19225,,1.54,0.51871,-0.3278947,0.96,0.063,-0.3278947,1.77,2.4,1.2781,0.2968421,1.915263,0.045,0.67,2.583
2018-01-01,100.7064,100.4186,101.4732,100.7603,100.4398,101.3761,99.61944,4.0,4.2,3.3,5.9,2.4,9.2,5.526106,100.9065,103.9425,105.83655,104.1382,102.06395,104.6086,91.04908499999999,2.070508,2.7,1.39165,1.4,1.334528,,1.63,0.5225,-0.3284545,1.164,0.068,-0.3284545,1.79,2.58,1.3931,0.4745454,2.198182,0.08,0.85,2.747
2018-02-01,100.828,100.2897,101.406,100.6259,100.4354,101.2848,99.53472,4.1,4.2,3.3,6.0,2.5,9.3,5.581382,102.4829,104.0428,103.9323,104.66565,104.38485,103.7123,88.31395,2.211795,2.5,1.086957,1.5,1.183726,,1.78,0.54683,-0.3285,1.1625,0.068,-0.3285,1.77,2.86,1.6034,0.659,2.324211,0.045,0.98,2.845
2018-03-01,100.905,100.1812,101.3098,100.4878,100.4237,101.1722,99.51744,4.0,4.2,3.3,5.8,2.5,9.3,5.532589,102.3621,106.4638,110.39505,106.75655,106.67214999999999,110.007,92.43477,2.359711,2.3,1.47929,1.1,1.561728,,2.08,0.62842,-0.3279048,1.095,0.097,-0.3279048,1.93,2.84,1.508,0.5295238,2.188571,0.045,0.83,2.713
2018-04-01,100.9306,100.0917,101.2009,100.3617,100.4216,101.0453,99.5499,4.0,4.2,3.2,5.8,2.5,9.2,5.546081,102.3382,102.7306,107.75725,105.2911,103.05330000000001,104.6121,79.45911000000001,2.462744,2.2,1.277014,0.6,1.639344,,2.2,0.75629,-0.32845,1.165,0.097,-0.32845,2.06,2.87,1.5108,0.48,2.249048,0.05,0.78,2.734
2018-05-01,100.9138,100.0001,101.0958,100.2557,100.4224,100.8908,99.61052,3.8,4.0,3.2,5.9,2.2,9.1,5.435905,103.6042,103.1579,106.80545,105.14945,102.84020000000001,102.3532,83.61287999999999,2.801012,2.3,2.062868,0.7,2.023492,,2.16,0.64355,-0.3252273,1.246,0.078,-0.3252273,1.96,2.98,1.5016,0.45,2.375455,0.03,0.79,2.79
2018-06-01,100.866,99.85817,100.9997,100.1469,100.4131,100.696,99.66418,4.0,4.0,3.2,6.0,2.4,9.0,5.343441,103.5961,106.4945,110.19485,108.46109999999999,104.15545,109.887,97.522605,2.871548,2.3,1.860921,0.7,2.023293,,2.19,0.63868,-0.3220476,1.2375,0.078,-0.3220476,2.07,2.91,1.4229,0.3271429,2.209048,0.03,0.75,2.697
2018-07-01,100.7901,99.64969,100.9178,100.0072,100.4,100.4512,99.68005,3.8,4.0,3.2,5.9,2.5,9.0,5.29747,103.3656,103.1407,107.71260000000001,104.60345000000001,106.42875,104.9598,81.91248,2.949515,2.3,1.853659,0.9,2.287808,,2.17,0.74619,-0.3207273,1.375,0.091,-0.3207273,2.02,2.89,1.3739,0.2745455,2.187143,0.06,0.67,2.637
2018-08-01,100.6891,99.37063,100.8315,99.82673,100.3877,100.1621,99.64563,3.8,4.1,3.2,6.0,2.5,8.9,5.244213,105.0648,103.3948,108.1379,105.51005,103.8823,104.6838,77.712185,2.69918,2.4,1.851852,1.3,2.25638,,2.19,0.80519,-0.319,1.488,0.091,-0.319,1.96,2.89,1.3991,0.2908696,2.295455,0.11,0.7,2.59
2018-09-01,100.5482,99.02085,100.7228,99.60185,100.3735,99.87075,99.57206,3.7,4.1,3.1,5.8,2.3,8.9,5.020349,103.5363,106.0517,104.82815,108.1857,104.03965,104.6838,77.99516,2.276972,2.2,1.94742,1.2,2.20073,,2.24,0.80093,-0.31885,1.5175,0.05,-0.31885,1.93,3.0,1.5023,0.3705,2.353684,0.125,0.77,2.631
2018-10-01,100.3629,98.65515,100.5785,99.34763,100.3441,99.63145,99.48432,3.8,4.0,3.1,5.6,2.4,8.8,4.999145,103.6377,105.3875,108.0955,108.3809,105.7466,112.5122,76.53990999999999,2.52247,2.2,2.341463,1.4,2.20842,,2.37,0.80618,-0.3176957,1.66,0.05,-0.3176957,1.93,3.15,1.5462,0.3990909,2.488636,0.13,0.82,2.682
